cohort_month,age_day,avg_cum_views_est
2018-01,133,598543.1982057081
2018-01,134,603043.5230042472
2018-01,135,607543.8478027864
2018-01,136,612044.1726013256
2018-01,137,616544.4973998647
2018-01,138,621044.8221984038
2018-01,139,625545.1469969429
2018-01,140,630045.4717954821
2018-01,141,634545.7965940213
2018-01,142,639046.1213925604
2018-01,143,643546.4461910996
2018-01,144,648046.7709896388
2018-01,145,652547.0957881779
2018-01,146,657047.4205867171
2018-01,147,661547.7453852562
2018-01,148,666048.0701837954
2018-01,149,670548.3949823346
2018-01,150,675048.7197808737
2018-01,151,679549.0445794129
2018-01,152,684049.3693779521
2018-01,153,688549.6941764912
2018-01,154,693050.0189750304
2018-01,155,697550.3437735696
2018-01,156,702050.6685721086
2018-01,157,706550.9933706478
2018-01,158,711051.3181691869
2018-01,159,715551.6429677261
2018-01,160,720051.9677662653
2018-01,161,724552.2925648044
2018-01,162,729052.6173633436
2018-01,163,733552.9421618828
2018-01,164,738053.2669604219
2018-01,165,742553.5917589611
2018-01,166,747053.9165575003
2018-01,167,751554.2413560394
2018-01,168,756054.5661545786
2018-01,169,760554.8909531177
2018-01,170,765055.2157516569
2018-01,171,769555.5405501961
2018-01,172,774055.8653487352
2018-01,173,778556.1901472744
2018-01,174,783056.5149458135
2018-01,175,787556.8397443526
2018-01,176,792057.1645428918
2018-01,177,796557.489341431
2018-01,178,801057.8141399701
2018-01,179,805558.1389385093
2018-01,180,810058.4637370484
2018-02,1,1509.8011841146897
2018-02,2,3019.6023682293794
2018-02,3,4529.403552344069
2018-02,4,6039.204736458759
2018-02,5,7549.005920573449
2018-02,6,9058.807104688138
2018-02,7,10568.608288802829
2018-02,8,12078.409472917518
2018-02,9,13588.210657032207
2018-02,10,15098.011841146897
2018-02,11,16607.81302526159
2018-02,12,18117.614209376276
2018-02,13,19627.415393490966
2018-02,14,21137.216577605657
2018-02,15,22647.017761720344
2018-02,16,24156.818945835035
2018-02,17,25666.620129949726
2018-02,18,27176.421314064413
2018-02,19,28686.222498179104
2018-02,20,30196.023682293795
2018-02,21,31705.824866408482
2018-02,22,33215.62605052318
2018-02,23,34725.427234637864
2018-02,24,36235.22841875255
2018-02,25,37745.029602867246
2018-02,26,39254.83078698193
2018-02,27,40764.63197109662
2018-02,28,42274.433155211314
2018-02,29,43784.234339326
2018-02,30,45294.03552344069
2018-02,31,46803.83670755538
2018-02,32,48313.63789167007
2018-02,33,49823.43907578476
2018-02,34,51333.24025989945
2018-02,35,52843.04144401414
2018-02,36,54352.84262812883
2018-02,37,55862.64381224352
2018-02,38,57372.44499635821
2018-02,39,58882.246180472896
2018-02,40,60392.04736458759
2018-02,41,61901.84854870228
2018-02,42,63411.649732816964
2018-02,43,64921.45091693166
2018-02,44,66431.25210104635
2018-02,45,67941.05328516103
2018-02,46,69450.85446927573
2018-02,47,70960.65565339042
2018-02,48,72470.4568375051
2018-02,49,73980.2580216198
2018-02,50,75490.05920573449
2018-02,51,76999.86038984917
2018-02,52,78509.66157396387
2018-02,53,80019.46275807856
2018-02,54,81529.26394219324
2018-02,55,83039.06512630793
2018-02,56,84548.86631042263
2018-02,57,86058.66749453731
2018-02,58,87568.468678652
2018-02,59,89078.2698627667
2018-02,60,90588.07104688138
2018-02,61,92097.87223099607
2018-02,62,93607.67341511077
2018-02,63,95117.47459922545
2018-02,64,96627.27578334014
2018-02,65,98137.07696745484
2018-02,66,99646.87815156952
2018-02,67,101156.67933568421
2018-02,68,102666.4805197989
2018-02,69,104176.28170391358
2018-02,70,105686.08288802828
2018-02,71,107195.88407214297
2018-02,72,108705.68525625765
2018-02,73,110215.48644037235
2018-02,74,111725.28762448704
2018-02,75,113235.08880860172
2018-02,76,114744.88999271642
2018-02,77,116254.69117683111
2018-02,78,117764.49236094579
2018-02,79,119274.29354506049
2018-02,80,120784.09472917518
2018-02,81,122293.89591328986
2018-02,82,123803.69709740455
2018-02,83,125313.49828151925
2018-02,84,126823.29946563393
2018-02,85,128333.10064974862
2018-02,86,129842.90183386332
2018-02,87,131352.703017978
2018-02,88,132862.5042020927
2018-02,89,134372.3053862074
2018-02,90,135882.10657032207
2018-02,91,137391.90775443678
2018-02,92,138901.70893855146
2018-02,93,140411.51012266614
2018-02,94,141921.31130678084
2018-02,95,143431.11249089552
2018-02,96,144940.9136750102
2018-02,97,146450.7148591249
2018-02,98,147960.5160432396
2018-02,99,149470.31722735427
2018-02,100,150980.11841146898
2018-02,101,152489.91959558366
2018-02,102,153999.72077969834
2018-02,103,155509.52196381305
2018-02,104,157019.32314792773
2018-02,105,158529.1243320424
2018-02,106,160038.92551615712
2018-02,107,161548.7267002718
2018-02,108,163058.52788438648
2018-02,109,164568.3290685012
2018-02,110,166078.13025261587
2018-02,111,167587.93143673055
2018-02,112,169097.73262084526
2018-02,113,170607.53380495994
2018-02,114,172117.33498907462
2018-02,115,173627.13617318933
2018-02,116,175136.937357304
2018-02,117,176646.7385414187
2018-02,118,178156.5397255334
2018-02,119,179666.34090964808
2018-02,120,181176.14209376276
2018-02,121,182685.94327787746
2018-02,122,184195.74446199214
2018-02,123,185705.54564610682
2018-02,124,187215.34683022153
2018-02,125,188725.1480143362
2018-02,126,190234.9491984509
2018-02,127,191744.7503825656
2018-02,128,193254.55156668028
2018-02,129,194764.35275079496
2018-02,130,196274.15393490967
2018-02,131,197783.95511902435
2018-02,132,199293.75630313903
2018-02,133,200803.55748725374
2018-02,134,202313.35867136842
2018-02,135,203823.1598554831
2018-02,136,205332.9610395978
2018-02,137,206842.7622237125
2018-02,138,208352.56340782717
2018-02,139,209862.36459194188
2018-02,140,211372.16577605656
2018-02,141,212881.96696017124
2018-02,142,214391.76814428595
2018-02,143,215901.56932840063
2018-02,144,217411.3705125153
2018-02,145,218921.17169663002
2018-02,146,220430.9728807447
2018-02,147,221940.77406485938
2018-02,148,223450.57524897408
2018-02,149,224960.37643308876
2018-02,150,226470.17761720344
2018-02,151,227979.97880131815
2018-02,152,229489.77998543283
2018-02,153,230999.5811695475
2018-02,154,232509.38235366222
2018-02,155,234019.1835377769
2018-02,156,235528.98472189158
2018-02,157,237038.7859060063
2018-02,158,238548.58709012097
2018-02,159,240058.38827423565
2018-02,160,241568.18945835036
2018-02,161,243077.99064246504
2018-02,162,244587.79182657972
2018-02,163,246097.59301069443
2018-02,164,247607.3941948091
2018-02,165,249117.1953789238
2018-02,166,250626.9965630385
2018-02,167,252136.79774715318
2018-02,168,253646.59893126786
2018-02,169,255156.40011538257
2018-02,170,256666.20129949725
2018-02,171,258176.00248361193
2018-02,172,259685.80366772664
2018-02,173,261195.60485184132
2018-02,174,262705.406035956
2018-02,175,264215.2072200707
2018-02,176,265725.0084041854
2018-02,177,267234.80958830006
2018-02,178,268744.6107724148
2018-02,179,270254.4119565295
2018-02,180,271764.21314064413
2018-03,1,1578.3550490244043
2018-03,2,3156.7100980488085
2018-03,3,4735.065147073213
2018-03,4,6313.420196097617
2018-03,5,7891.775245122021
2018-03,6,9470.130294146426
2018-03,7,11048.485343170829
2018-03,8,12626.840392195234
2018-03,9,14205.19544121964
2018-03,10,15783.550490244043
2018-03,11,17361.905539268446
2018-03,12,18940.26058829285
2018-03,13,20518.615637317256
2018-03,14,22096.970686341658
2018-03,15,23675.325735366063
2018-03,16,25253.680784390468
2018-03,17,26832.035833414873
2018-03,18,28410.39088243928
2018-03,19,29988.74593146368
2018-03,20,31567.100980488085
2018-03,21,33145.45602951249
2018-03,22,34723.81107853689
2018-03,23,36302.1661275613
2018-03,24,37880.5211765857
2018-03,25,39458.8762256101
2018-03,26,41037.23127463451
2018-03,27,42615.586323658914
2018-03,28,44193.941372683315
2018-03,29,45772.296421707724
2018-03,30,47350.651470732126
2018-03,31,48929.006519756535
2018-03,32,50507.361568780936
2018-03,33,52085.71661780534
2018-03,34,53664.07166682975
2018-03,35,55242.42671585415
2018-03,36,56820.78176487856
2018-03,37,58399.13681390296
2018-03,38,59977.49186292736
2018-03,39,61555.84691195177
2018-03,40,63134.20196097617
2018-03,41,64712.55701000057
2018-03,42,66290.91205902498
2018-03,43,67869.26710804939
2018-03,44,69447.62215707378
2018-03,45,71025.97720609819
2018-03,46,72604.3322551226
2018-03,47,74182.687304147
2018-03,48,75761.0423531714
2018-03,49,77339.39740219581
2018-03,50,78917.7524512202
2018-03,51,80496.10750024462
2018-03,52,82074.46254926902
2018-03,53,83652.81759829342
2018-03,54,85231.17264731783
2018-03,55,86809.52769634224
2018-03,56,88387.88274536663
2018-03,57,89966.23779439104
2018-03,58,91544.59284341545
2018-03,59,93122.94789243986
2018-03,60,94701.30294146425
2018-03,61,96279.65799048866
2018-03,62,97858.01303951307
2018-03,63,99436.36808853746
2018-03,64,101014.72313756187
2018-03,65,102593.07818658628
2018-03,66,104171.43323561068
2018-03,67,105749.78828463508
2018-03,68,107328.1433336595
2018-03,69,108906.49838268389
2018-03,70,110484.8534317083
2018-03,71,112063.2084807327
2018-03,72,113641.56352975711
2018-03,73,115219.91857878151
2018-03,74,116798.27362780592
2018-03,75,118376.62867683033
2018-03,76,119954.98372585472
2018-03,77,121533.33877487913
2018-03,78,123111.69382390354
2018-03,79,124690.04887292793
2018-03,80,126268.40392195234
2018-03,81,127846.75897097675
2018-03,82,129425.11402000114
2018-03,83,131003.46906902555
2018-03,84,132581.82411804996
2018-03,85,134160.17916707436
2018-03,86,135738.53421609878
2018-03,87,137316.88926512317
2018-03,88,138895.24431414757
2018-03,89,140473.599363172
2018-03,90,142051.95441219638
2018-03,91,143630.30946122078
2018-03,92,145208.6645102452
2018-03,93,146787.0195592696
2018-03,94,148365.374608294
2018-03,95,149943.7296573184
2018-03,96,151522.0847063428
2018-03,97,153100.4397553672
2018-03,98,154678.79480439163
2018-03,99,156257.14985341602
2018-03,100,157835.5049024404
2018-03,101,159413.85995146484
2018-03,102,160992.21500048923
2018-03,103,162570.57004951363
2018-03,104,164148.92509853805
2018-03,105,165727.28014756244
2018-03,106,167305.63519658684
2018-03,107,168883.99024561126
2018-03,108,170462.34529463566
2018-03,109,172040.70034366005
2018-03,110,173619.05539268447
2018-03,111,175197.41044170887
2018-03,112,176775.76549073326
2018-03,113,178354.12053975769
2018-03,114,179932.47558878208
2018-03,115,181510.8306378065
2018-03,116,183089.1856868309
2018-03,117,184667.5407358553
2018-03,118,186245.8957848797
2018-03,119,187824.2508339041
2018-03,120,189402.6058829285
2018-03,121,190980.96093195293
2018-03,122,192559.31598097732
2018-03,123,194137.67103000171
2018-03,124,195716.02607902614
2018-03,125,197294.38112805053
2018-03,126,198872.73617707493
2018-03,127,200451.09122609935
2018-03,128,202029.44627512374
2018-03,129,203607.80132414814
2018-03,130,205186.15637317256
2018-03,131,206764.51142219696
2018-03,132,208342.86647122135
2018-03,133,209921.22152024577
2018-03,134,211499.57656927017
2018-03,135,213077.93161829456
2018-03,136,214656.286667319
2018-03,137,216234.64171634338
2018-03,138,217812.99676536777
2018-03,139,219391.3518143922
2018-03,140,220969.7068634166
2018-03,141,222548.061912441
2018-03,142,224126.4169614654
2018-03,143,225704.7720104898
2018-03,144,227283.12705951423
2018-03,145,228861.48210853862
2018-03,146,230439.83715756302
2018-03,147,232018.19220658744
2018-03,148,233596.54725561183
2018-03,149,235174.90230463623
2018-03,150,236753.25735366065
2018-03,151,238331.61240268504
2018-03,152,239909.96745170944
2018-03,153,241488.32250073386
2018-03,154,243066.67754975826
2018-03,155,244645.03259878265
2018-03,156,246223.38764780707
2018-03,157,247801.74269683147
2018-03,158,249380.09774585586
2018-03,159,250958.4527948803
2018-03,160,252536.80784390468
2018-03,161,254115.16289292907
2018-03,162,255693.5179419535
2018-03,163,257271.8729909779
2018-03,164,258850.2280400023
2018-03,165,260428.5830890267
2018-03,166,262006.9381380511
2018-03,167,263585.2931870755
2018-03,168,265163.6482360999
2018-03,169,266742.0032851243
2018-03,170,268320.3583341487
2018-03,171,269898.7133831731
2018-03,172,271477.06843219756
2018-03,173,273055.42348122195
2018-03,174,274633.77853024635
2018-03,175,276212.13357927074
2018-03,176,277790.48862829513
2018-03,177,279368.8436773195
2018-03,178,280947.198726344
2018-03,179,282525.5537753684
2018-03,180,284103.90882439277
2018-04,1,630303.7783233068
2018-04,2,1260607.5566466136
2018-04,3,1890911.3349699206
2018-04,4,2521215.1132932273
2018-04,5,3151518.891616534
2018-04,6,3781822.669939841
2018-04,7,4412126.448263148
2018-04,8,5042430.226586455
2018-04,9,5672734.004909761
2018-04,10,6303037.783233068
2018-04,11,6933341.561556375
2018-04,12,7563645.339879682
2018-04,13,8193949.118202989
2018-04,14,8824252.896526296
2018-04,15,9454556.674849601
2018-04,16,10084860.45317291
2018-04,17,10715164.231496217
2018-04,18,11345468.009819523
2018-04,19,11975771.78814283
2018-04,20,12606075.566466136
2018-04,21,13236379.344789444
2018-04,22,13866683.12311275
2018-04,23,14496986.901436057
2018-04,24,15127290.679759365
2018-04,25,15757594.45808267
2018-04,26,16387898.236405978
2018-04,27,17018202.014729284
2018-04,28,17648505.79305259
2018-04,29,18278809.5713759
2018-04,30,18909113.349699203
2018-04,31,19539417.12802251
2018-04,32,20169720.90634582
2018-04,33,20800024.684669126
2018-04,34,21430328.462992433
2018-04,35,22060632.241315737
2018-04,36,22690936.019639045
2018-04,37,23321239.797962353
2018-04,38,23951543.57628566
2018-04,39,24581847.354608964
2018-04,40,25212151.13293227
2018-04,41,25842454.91125558
2018-04,42,26472758.689578887
2018-04,43,27103062.467902195
2018-04,44,27733366.2462255
2018-04,45,28363670.024548806
2018-04,46,28993973.802872114
2018-04,47,29624277.58119542
2018-04,48,30254581.35951873
2018-04,49,30884885.137842033
2018-04,50,31515188.91616534
2018-04,51,32145492.69448865
2018-04,52,32775796.472811956
2018-04,53,33406100.25113526
2018-04,54,34036404.02945857
2018-04,55,34666707.807781875
2018-04,56,35297011.58610518
2018-04,57,35927315.36442849
2018-04,58,36557619.1427518
2018-04,59,37187922.921075106
2018-04,60,37818226.699398406
2018-04,61,38448530.47772171
2018-04,62,39078834.25604502
2018-04,63,39709138.03436833
2018-04,64,40339441.81269164
2018-04,65,40969745.591014944
2018-04,66,41600049.36933825
2018-04,67,42230353.14766156
2018-04,68,42860656.92598487
2018-04,69,43490960.70430817
2018-04,70,44121264.482631475
2018-04,71,44751568.26095478
2018-04,72,45381872.03927809
2018-04,73,46012175.8176014
2018-04,74,46642479.595924705
2018-04,75,47272783.37424801
2018-04,76,47903087.15257132
2018-04,77,48533390.93089463
2018-04,78,49163694.70921793
2018-04,79,49793998.487541236
2018-04,80,50424302.26586454
2018-04,81,51054606.04418785
2018-04,82,51684909.82251116
2018-04,83,52315213.60083447
2018-04,84,52945517.379157774
2018-04,85,53575821.15748108
2018-04,86,54206124.93580439
2018-04,87,54836428.71412769
2018-04,88,55466732.492451
2018-04,89,56097036.270774305
2018-04,90,56727340.04909761
2018-04,91,57357643.82742092
2018-04,92,57987947.60574423
2018-04,93,58618251.384067535
2018-04,94,59248555.16239084
2018-04,95,59878858.94071415
2018-04,96,60509162.71903746
2018-04,97,61139466.49736076
2018-04,98,61769770.275684066
2018-04,99,62400074.054007374
2018-04,100,63030377.83233068
2018-04,101,63660681.61065399
2018-04,102,64290985.3889773
2018-04,103,64921289.167300604
2018-04,104,65551592.94562391
2018-04,105,66181896.72394722
2018-04,106,66812200.50227052
2018-04,107,67442504.28059383
2018-04,108,68072808.05891714
2018-04,109,68703111.83724044
2018-04,110,69333415.61556375
2018-04,111,69963719.39388706
2018-04,112,70594023.17221037
2018-04,113,71224326.95053367
2018-04,114,71854630.72885698
2018-04,115,72484934.50718029
2018-04,116,73115238.2855036
2018-04,117,73745542.0638269
2018-04,118,74375845.84215021
2018-04,119,75006149.6204735
2018-04,120,75636453.39879681
2018-04,121,76266757.17712012
2018-04,122,76897060.95544343
2018-04,123,77527364.73376673
2018-04,124,78157668.51209004
2018-04,125,78787972.29041335
2018-04,126,79418276.06873666
2018-04,127,80048579.84705997
2018-04,128,80678883.62538327
2018-04,129,81309187.40370658
2018-04,130,81939491.18202989
2018-04,131,82569794.9603532
2018-04,132,83200098.7386765
2018-04,133,83830402.51699981
2018-04,134,84460706.29532312
2018-04,135,85091010.07364643
2018-04,136,85721313.85196973
2018-04,137,86351617.63029304
2018-04,138,86981921.40861633
2018-04,139,87612225.18693964
2018-04,140,88242528.96526295
2018-04,141,88872832.74358626
2018-04,142,89503136.52190956
2018-04,143,90133440.30023287
2018-04,144,90763744.07855618
2018-04,145,91394047.85687949
2018-04,146,92024351.6352028
2018-04,147,92654655.4135261
2018-04,148,93284959.19184941
2018-04,149,93915262.97017272
2018-04,150,94545566.74849603
2018-04,151,95175870.52681933
2018-04,152,95806174.30514264
2018-04,153,96436478.08346595
2018-04,154,97066781.86178926
2018-04,155,97697085.64011256
2018-04,156,98327389.41843586
2018-04,157,98957693.19675916
2018-04,158,99587996.97508247
2018-04,159,100218300.75340578
2018-04,160,100848604.53172909
2018-04,161,101478908.3100524
2018-04,162,102109212.0883757
2018-04,163,102739515.86669901
2018-04,164,103369819.64502232
2018-04,165,104000123.42334563
2018-04,166,104630427.20166893
2018-04,167,105260730.97999224
2018-04,168,105891034.75831555
2018-04,169,106521338.53663886
2018-04,170,107151642.31496216
2018-04,171,107781946.09328547
2018-04,172,108412249.87160878
2018-04,173,109042553.64993209
2018-04,174,109672857.42825538
2018-04,175,110303161.20657869
2018-04,176,110933464.984902
2018-04,177,111563768.7632253
2018-04,178,112194072.54154861
2018-04,179,112824376.31987192
2018-04,180,113454680.09819523
2018-06,1,6678.517966893586
2018-06,2,13357.035933787172
2018-06,3,20035.55390068076
2018-06,4,26714.071867574345
2018-06,5,33392.58983446793
2018-06,6,40071.10780136152
2018-06,7,46749.6257682551
2018-06,8,53428.14373514869
2018-06,9,60106.66170204228
2018-06,10,66785.17966893586
2018-06,11,73463.69763582945
2018-06,12,80142.21560272304
2018-06,13,86820.73356961663
2018-06,14,93499.2515365102
2018-06,15,100177.76950340379
2018-06,16,106856.28747029738
2018-06,17,113534.80543719097
2018-06,18,120213.32340408456
2018-06,19,126891.84137097813
2018-06,20,133570.35933787172
2018-06,21,140248.8773047653
2018-06,22,146927.3952716589
2018-06,23,153605.9132385525
2018-06,24,160284.43120544608
2018-06,25,166962.94917233966
2018-06,26,173641.46713923325
2018-06,27,180319.9851061268
2018-06,28,186998.5030730204
2018-06,29,193677.021039914
2018-06,30,200355.53900680758
2018-06,31,207034.05697370117
2018-06,32,213712.57494059476
2018-06,33,220391.09290748835
2018-06,34,227069.61087438193
2018-06,35,233748.12884127552
2018-06,36,240426.6468081691
2018-06,37,247105.1647750627
2018-06,38,253783.68274195626
2018-06,39,260462.20070884985
2018-06,40,267140.71867574344
2018-06,41,273819.23664263706
2018-06,42,280497.7546095306
2018-06,43,287176.2725764242
2018-06,44,293854.7905433178
2018-06,45,300533.30851021135
2018-06,46,307211.826477105
2018-06,47,313890.34444399853
2018-06,48,320568.86241089215
2018-06,49,327247.3803777857
2018-06,50,333925.8983446793
2018-06,51,340604.4163115729
2018-06,52,347282.9342784665
2018-06,53,353961.45224536007
2018-06,54,360639.9702122536
2018-06,55,367318.48817914724
2018-06,56,373997.0061460408
2018-06,57,380675.5241129344
2018-06,58,387354.042079828
2018-06,59,394032.5600467216
2018-06,60,400711.07801361516
2018-06,61,407389.5959805088
2018-06,62,414068.11394740234
2018-06,63,420746.63191429595
2018-06,64,427425.1498811895
2018-06,65,434103.6678480831
2018-06,66,440782.1858149767
2018-06,67,447460.70378187025
2018-06,68,454139.22174876387
2018-06,69,460817.73971565743
2018-06,70,467496.25768255105
2018-06,71,474174.7756494446
2018-06,72,480853.2936163382
2018-06,73,487531.8115832318
2018-06,74,494210.3295501254
2018-06,75,500888.84751701896
2018-06,76,507567.3654839125
2018-06,77,514245.88345080614
2018-06,78,520924.4014176997
2018-06,79,527602.9193845933
2018-06,80,534281.4373514869
2018-06,81,540959.9553183805
2018-06,82,547638.4732852741
2018-06,83,554316.9912521676
2018-06,84,560995.5092190612
2018-06,85,567674.0271859549
2018-06,86,574352.5451528484
2018-06,87,581031.063119742
2018-06,88,587709.5810866356
2018-06,89,594388.0990535292
2018-06,90,601066.6170204227
2018-06,91,607745.1349873163
2018-06,92,614423.65295421
2018-06,93,621102.1709211036
2018-06,94,627780.6888879971
2018-06,95,634459.2068548907
2018-06,96,641137.7248217843
2018-06,97,647816.2427886778
2018-06,98,654494.7607555714
2018-06,99,661173.278722465
2018-06,100,667851.7966893587
2018-06,101,674530.3146562522
2018-06,102,681208.8326231458
2018-06,103,687887.3505900394
2018-06,104,694565.868556933
2018-06,105,701244.3865238265
2018-06,106,707922.9044907201
2018-06,107,714601.4224576137
2018-06,108,721279.9404245073
2018-06,109,727958.4583914009
2018-06,110,734636.9763582945
2018-06,111,741315.4943251881
2018-06,112,747994.0122920816
2018-06,113,754672.5302589752
2018-06,114,761351.0482258688
2018-06,115,768029.5661927625
2018-06,116,774708.084159656
2018-06,117,781386.6021265496
2018-06,118,788065.1200934432
2018-06,119,794743.6380603367
2018-06,120,801422.1560272303
2018-06,121,808100.6739941239
2018-06,122,814779.1919610176
2018-06,123,821457.709927911
2018-06,124,828136.2278948047
2018-06,125,834814.7458616983
2018-06,126,841493.2638285919
2018-06,127,848171.7817954854
2018-06,128,854850.299762379
2018-06,129,861528.8177292726
2018-06,130,868207.3356961661
2018-06,131,874885.8536630598
2018-06,132,881564.3716299534
2018-06,133,888242.889596847
2018-06,134,894921.4075637405
2018-06,135,901599.9255306341
2018-06,136,908278.4434975277
2018-06,137,914956.9614644214
2018-06,138,921635.4794313149
2018-06,139,928313.9973982085
2018-06,140,934992.5153651021
2018-06,141,941671.0333319956
2018-06,142,948349.5512988892
2018-06,143,955028.0692657828
2018-06,144,961706.5872326765
2018-06,145,968385.10519957
2018-06,146,975063.6231664636
2018-06,147,981742.1411333572
2018-06,148,988420.6591002508
2018-06,149,995099.1770671443
2018-06,150,1001777.6950340379
2018-06,151,1008456.2130009315
2018-06,152,1015134.730967825
2018-06,153,1021813.2489347187
2018-06,154,1028491.7669016123
2018-06,155,1035170.2848685059
2018-06,156,1041848.8028353994
2018-06,157,1048527.320802293
2018-06,158,1055205.8387691865
2018-06,159,1061884.3567360803
2018-06,160,1068562.8747029738
2018-06,161,1075241.3926698673
2018-06,162,1081919.910636761
2018-06,163,1088598.4286036545
2018-06,164,1095276.9465705482
2018-06,165,1101955.4645374417
2018-06,166,1108633.9825043352
2018-06,167,1115312.500471229
2018-06,168,1121991.0184381225
2018-06,169,1128669.536405016
2018-06,170,1135348.0543719097
2018-06,171,1142026.5723388032
2018-06,172,1148705.0903056967
2018-06,173,1155383.6082725904
2018-06,174,1162062.126239484
2018-06,175,1168740.6442063777
2018-06,176,1175419.1621732712
2018-06,177,1182097.6801401647
2018-06,178,1188776.1981070584
2018-06,179,1195454.716073952
2018-06,180,1202133.2340408454
2018-07,1,19607.704147051023
2018-07,2,39215.408294102046
2018-07,3,58823.11244115307
2018-07,4,78430.81658820409
2018-07,5,98038.52073525512
2018-07,6,117646.22488230614
2018-07,7,137253.92902935715
2018-07,8,156861.63317640818
2018-07,9,176469.3373234592
2018-07,10,196077.04147051024
2018-07,11,215684.74561756125
2018-07,12,235292.44976461228
2018-07,13,254900.1539116633
2018-07,14,274507.8580587143
2018-07,15,294115.56220576534
2018-07,16,313723.26635281637
2018-07,17,333330.9704998674
2018-07,18,352938.6746469184
2018-07,19,372546.37879396946
2018-07,20,392154.0829410205
2018-07,21,411761.78708807146
2018-07,22,431369.4912351225
2018-07,23,450977.1953821735
2018-07,24,470584.89952922455
2018-07,25,490192.6036762756
2018-07,26,509800.3078233266
2018-07,27,529408.0119703776
2018-07,28,549015.7161174286
2018-07,29,568623.4202644797
2018-07,30,588231.1244115307
2018-07,31,607838.8285585818
2018-07,32,627446.5327056327
2018-07,33,647054.2368526837
2018-07,34,666661.9409997348
2018-07,35,686269.6451467858
2018-07,36,705877.3492938369
2018-07,37,725485.0534408878
2018-07,38,745092.7575879389
2018-07,39,764700.4617349899
2018-07,40,784308.165882041
2018-07,41,803915.870029092
2018-07,42,823523.5741761429
2018-07,43,843131.278323194
2018-07,44,862738.982470245
2018-07,45,882346.6866172961
2018-07,46,901954.390764347
2018-07,47,921562.0949113981
2018-07,48,941169.7990584491
2018-07,49,960777.5032055001
2018-07,50,980385.2073525512
2018-07,51,999992.9114996021
2018-07,52,1019600.6156466532
2018-07,53,1039208.3197937042
2018-07,54,1058816.0239407553
2018-07,55,1078423.7280878064
2018-07,56,1098031.4322348572
2018-07,57,1117639.1363819083
2018-07,58,1137246.8405289594
2018-07,59,1156854.5446760103
2018-07,60,1176462.2488230614
2018-07,61,1196069.9529701124
2018-07,62,1215677.6571171635
2018-07,63,1235285.3612642144
2018-07,64,1254893.0654112655
2018-07,65,1274500.7695583166
2018-07,66,1294108.4737053674
2018-07,67,1313716.1778524185
2018-07,68,1333323.8819994696
2018-07,69,1352931.5861465207
2018-07,70,1372539.2902935715
2018-07,71,1392146.9944406226
2018-07,72,1411754.6985876737
2018-07,73,1431362.4027347246
2018-07,74,1450970.1068817757
2018-07,75,1470577.8110288267
2018-07,76,1490185.5151758778
2018-07,77,1509793.2193229287
2018-07,78,1529400.9234699798
2018-07,79,1549008.6276170309
2018-07,80,1568616.331764082
2018-07,81,1588224.0359111328
2018-07,82,1607831.740058184
2018-07,83,1627439.444205235
2018-07,84,1647047.1483522858
2018-07,85,1666654.852499337
2018-07,86,1686262.556646388
2018-07,87,1705870.260793439
2018-07,88,1725477.96494049
2018-07,89,1745085.669087541
2018-07,90,1764693.3732345921
2018-07,91,1784301.077381643
2018-07,92,1803908.781528694
2018-07,93,1823516.4856757452
2018-07,94,1843124.1898227963
2018-07,95,1862731.8939698471
2018-07,96,1882339.5981168982
2018-07,97,1901947.3022639493
2018-07,98,1921555.0064110002
2018-07,99,1941162.7105580512
2018-07,100,1960770.4147051023
2018-07,101,1980378.1188521534
2018-07,102,1999985.8229992043
2018-07,103,2019593.5271462554
2018-07,104,2039201.2312933065
2018-07,105,2058808.9354403573
2018-07,106,2078416.6395874084
2018-07,107,2098024.3437344595
2018-07,108,2117632.0478815106
2018-07,109,2137239.7520285617
2018-07,110,2156847.4561756128
2018-07,111,2176455.1603226634
2018-07,112,2196062.8644697145
2018-07,113,2215670.5686167656
2018-07,114,2235278.2727638166
2018-07,115,2254885.9769108677
2018-07,116,2274493.681057919
2018-07,117,2294101.38520497
2018-07,118,2313709.0893520205
2018-07,119,2333316.7934990716
2018-07,120,2352924.4976461227
2018-07,121,2372532.201793174
2018-07,122,2392139.905940225
2018-07,123,2411747.610087276
2018-07,124,2431355.314234327
2018-07,125,2450963.0183813777
2018-07,126,2470570.722528429
2018-07,127,2490178.42667548
2018-07,128,2509786.130822531
2018-07,129,2529393.834969582
2018-07,130,2549001.539116633
2018-07,131,2568609.243263684
2018-07,132,2588216.947410735
2018-07,133,2607824.651557786
2018-07,134,2627432.355704837
2018-07,135,2647040.059851888
2018-07,136,2666647.763998939
2018-07,137,2686255.4681459903
2018-07,138,2705863.1722930414
2018-07,139,2725470.876440092
2018-07,140,2745078.580587143
2018-07,141,2764686.284734194
2018-07,142,2784293.9888812453
2018-07,143,2803901.6930282963
2018-07,144,2823509.3971753474
2018-07,145,2843117.1013223985
2018-07,146,2862724.805469449
2018-07,147,2882332.5096165
2018-07,148,2901940.2137635513
2018-07,149,2921547.9179106024
2018-07,150,2941155.6220576535
2018-07,151,2960763.3262047046
2018-07,152,2980371.0303517557
2018-07,153,2999978.7344988063
2018-07,154,3019586.4386458574
2018-07,155,3039194.1427929085
2018-07,156,3058801.8469399596
2018-07,157,3078409.5510870107
2018-07,158,3098017.2552340617
2018-07,159,3117624.959381113
